#!CONVERGE_VERSION=2.4
#=======================


#DIESEL2
#!              PowerIdx  ConsistentIdx  YieldStress(N/m2)  SolidViscosity(m2/s)
#NON_NEWTONIAN        1             1           1                    1
#!              RefPressure[Pa]  RefDensity[kg/m3]  BulkModulus[Pa]
#Compressible          101325               848         1.9e+09
#!              CriticalTemp[K]
#Critical_temp             736
#!Temperature  Viscosity   Surf tension Heat of Vapo  Vapor pres  Conductivity   Density    Specific heat
#!    [K]      [N*s/m^2]      [N/m]        [J/kg]        [Pa]       [W/(m*K)]    [kg/m^3]     [J/(kg*K)]
3.300000e+02 1.520000e-03 2.672000e-02 3.159100e+05 0.000000e+00 1.125800e-01 8.480000e+02 2.274888e+03 
3.400000e+02 1.300000e-03 2.606000e-02 3.128800e+05 0.000000e+00 1.114100e-01 8.480000e+02 2.295082e+03 
3.500000e+02 1.130000e-03 2.540000e-02 3.098500e+05 5.130000e+01 1.102600e-01 8.480000e+02 2.315209e+03 
3.600000e+02 1.000000e-03 2.475000e-02 3.068200e+05 1.020000e+02 1.091100e-01 8.480000e+02 2.335422e+03 
3.700000e+02 8.800000e-04 2.409000e-02 3.037900e+05 1.910000e+02 1.079600e-01 8.480000e+02 2.355874e+03 
3.800000e+02 7.900000e-04 2.343000e-02 3.007600e+05 3.380000e+02 1.068100e-01 8.480000e+02 2.376720e+03 
3.900000e+02 7.100000e-04 2.277000e-02 2.977300e+05 5.730000e+02 1.056600e-01 8.480000e+02 2.398114e+03 
4.000000e+02 6.400000e-04 2.211000e-02 2.947000e+05 9.360000e+02 1.045100e-01 8.480000e+02 2.420208e+03 
4.100000e+02 5.800000e-04 2.145000e-02 2.907500e+05 1.480000e+03 1.033600e-01 8.480000e+02 2.443159e+03 
4.200000e+02 5.300000e-04 2.080000e-02 2.868000e+05 2.270000e+03 1.022100e-01 8.480000e+02 2.467118e+03 
4.300000e+02 4.800000e-04 2.014000e-02 2.828500e+05 3.400000e+03 1.010600e-01 8.480000e+02 2.492240e+03 
4.400000e+02 4.400000e-04 1.948000e-02 2.789000e+05 4.980000e+03 9.991000e-02 8.480000e+02 2.518678e+03 
4.500000e+02 4.060000e-04 1.882000e-02 2.749500e+05 7.150000e+03 9.876000e-02 8.480000e+02 2.546587e+03 
4.600000e+02 3.750000e-04 1.816000e-02 2.710000e+05 1.010000e+04 9.761000e-02 8.480000e+02 2.576121e+03 
