1.5	56.2969
1.505	56.4029
1.51	56.5109
1.515	56.6299
1.52	56.7489
1.525	56.8679
1.53	56.9829
1.535	57.0909
1.54	57.1979
1.545	57.3059
1.55	57.4139
1.555	57.5199
1.56	57.6119
1.565	57.7039
1.57	57.7959
1.575	57.8859
1.58	57.9749
1.585	58.0619
1.59	58.1489
1.595	58.2359
1.6	58.3239
1.605	58.4179
1.61	58.5109
1.615	58.6039
1.62	58.7009
1.625	58.7999
1.63	58.8999
1.635	58.9989
1.64	59.0979
1.645	59.1979
1.65	59.2949
1.655	59.3909
1.66	59.4879
1.665	59.5829
1.67	59.6769
1.675	59.7709
1.68	59.8649
