   6.0600000000000003e-05	   2.0316650331799998e-03	
   6.0800000000000001e-05	   2.0327998350100000e-03	
   6.0999999999999999e-05	   2.0339353198900001e-03	
   6.1199999999999997e-05	   2.0350714857400001e-03	
   6.1400000000000002e-05	   2.0362083304599999e-03	
   6.1600000000000007e-05	   2.0373458519299999e-03	
   6.1799999999999998e-05	   2.0384510140700001e-03	
   6.2000000000000003e-05	   2.0395100776400004e-03	
   6.2199999999999994e-05	   2.0405698013000002e-03	
   6.2399999999999999e-05	   2.0416301828100002e-03	
   6.2600000000000004e-05	   2.0426912198900000e-03	
   6.2799999999999995e-05	   2.0437529102899999e-03	
   6.3000000000000000e-05	   2.0448152517099998e-03	
   6.3200000000000005e-05	   2.0458782418500002e-03	
   6.3399999999999996e-05	   2.0469418783900001e-03	
   6.3600000000000001e-05	   2.0480061590000000e-03	
   6.3799999999999992e-05	   2.0490710813300000e-03	
   6.3999999999999997e-05	   2.0500766356199998e-03	
   6.4199999999999988e-05	   2.0510699100399999e-03	
   6.4400000000000007e-05	   2.0520638093199997e-03	
   6.4600000000000012e-05	   2.0530583309999999e-03	
   6.4800000000000003e-05	   2.0540534726000001e-03	
   6.5000000000000008e-05	   2.0550492316399999e-03	
   6.5199999999999999e-05	   2.0560456056200002e-03	
   6.5400000000000004e-05	   2.0570425920200001e-03	
   6.5600000000000009e-05	   2.0580401883100001e-03	
   6.5800000000000000e-05	   2.0590383919600001e-03	
   6.6000000000000005e-05	   2.0600372004000002e-03	
   6.6199999999999996e-05	   2.0609934461699999e-03	
   6.6400000000000001e-05	   2.0619267505500001e-03	
   6.6600000000000006e-05	   2.0628606427200002e-03	
   6.6799999999999997e-05	   2.0637951200300000e-03	
   6.7000000000000002e-05	   2.0647301798200003e-03	
   6.7199999999999994e-05	   2.0656658193899998e-03	
   6.7399999999999998e-05	   2.0666020360599999e-03	
   6.7599999999999990e-05	   2.0675388271199999e-03	
   6.7799999999999995e-05	   2.0684761898500004e-03	
   6.8000000000000013e-05	   2.0694141215099999e-03	
   6.8200000000000004e-05	   2.0703526193600000e-03	
   6.8400000000000009e-05	   2.0712916806300001e-03	
   6.8600000000000000e-05	   2.0721783374800001e-03	
   6.8800000000000005e-05	   2.0730574275200004e-03	
   6.9000000000000010e-05	   2.0739370638500000e-03	
   6.9200000000000002e-05	   2.0748172436000000e-03	
   6.9400000000000006e-05	   2.0756979639200003e-03	
   6.9599999999999998e-05	   2.0765792219400001e-03	
   6.9800000000000003e-05	   2.0774610147799998e-03	
   7.0000000000000007e-05	   2.0783433395200001e-03	
   7.0199999999999999e-05	   2.0792261932799996e-03	
   7.0400000000000004e-05	   2.0801095731100001e-03	
   7.0599999999999995e-05	   2.0809934761000003e-03	
   7.0800000000000000e-05	   2.0818778992999997e-03	
